Symbol,BlueDeal,BlueLots,BlueLotsWithSize,BluePrice,BluePriceInPoint,BlueTime,BlueType,BlueCommission,BlueSwap,BlueFee,BlueAvgPriceInPoint,BlueAccumulatedLots,GTCLotsWithSize,BlueRemainLots,GTCDeal,GTCLots,GTCPrice,GTCPriceInPoint,GTCTime,GTCType,GTCCommission,GTCSwap,GTCFee,DiffPoint,LiquidProfit
AUDJPY,35740295,0.05,-0.05,93.083,93083,2025.03.13 17:24:20,sell,0,192,0,93083.00000000001,-0.05,,-0.05,,,,,,,,,,,
AUDJPY,35745441,0.01,0.01,93.231,93231,2025.03.14 04:12:14,buy,0,0,0,93107.66666666669,-0.04,,-0.04,,,,,,,,,,,
AUDJPY,35747073,0.01,-0.01,93.128,93128,2025.03.14 05:30:03,sell,0,0,0,93110.57142857143,-0.05,,-0.05,,,,,,,,,,,
