Symbol,BlueDeal,BlueLots,BlueLotsWithSize,BluePrice,BluePriceInPoint,BlueTime,BlueType,BlueCommission,BlueSwap,BlueFee,BlueAvgPriceInPoint,BlueAccumulatedLots,GTCLotsWithSize,BlueRemainLots,GTCDeal,GTCLots,GTCPrice,GTCPriceInPoint,GTCTime,GTCType,GTCCommission,GTCSwap,GTCFee,DiffPoint,LiquidProfit
EURJPY,35737526,1.5,-1.5,161.075,161075,2025.03.13 13:27:39,sell,0,0,0,161075,-1.5,,-1.5,,,,,,,,,,,
EURJPY,35738189,1.5,1.5,161.043,161043,2025.03.13 13:53:46,buy,0,0,0,161059,0,,0,,,,,,,,,,,
EURJPY,35738208,0.02,0.02,161.019,161019,2025.03.13 14:18:56,buy,0,0,0,161058.73509933776,0.02,,0.02,,,,,,,,,,,
EURJPY,35738212,0.02,-0.02,160.935,160935,2025.03.13 14:19:05,sell,0,0,0,161057.92105263157,0,,0,,,,,,,,,,,
EURJPY,35758448,0.01,0.01,161.698,161698,2025.03.14 12:58:43,buy,0,0,0,161060.01967213114,0.01,,0.01,,,,,,,,,,,
EURJPY,35760279,0.01,-0.01,161.541,161541,2025.03.14 13:39:00,sell,0,0,0,161061.59150326796,0,,0,,,,,,,,,,,
