threshold,total commission on LP,total commission on LP (current),max absolute NOP,total Liquid Order,LP Pnl,total commission on LP (current) (A),LP net Pnl (B),revenue (A-B)
0,3224.2180880001256,3224.2180880001256,94.84540000000015,4744,5.000870828553161e-10,3224.2180880001256,3224.2180879996254,5.002220859751105e-10
1,2437.8213879999867,3224.2180880001256,94.84540000000015,513,5854.071800000456,3224.2180880001256,-3416.2504120004696,6640.468500000596
2,2309.476711999991,3224.2180880001256,94.84540000000015,288,11049.14640000122,3224.2180880001256,-8739.66968800123,11963.887776001355
3,1975.0095120000037,3224.2180880001256,94.84540000000015,172,3692.6406000002753,3224.2180880001256,-1717.6310880002716,4941.849176000397
4,1834.1050440000015,3224.2180880001256,94.84540000000015,124,1647.7986000003875,3224.2180880001256,186.30644399961398,3037.911644000512
5,1663.401296000001,3224.2180880001256,94.84540000000015,94,-7805.366499994299,3224.2180880001256,9468.7677959943,-6244.549707994174
6,1644.437148,3224.2180880001256,94.84540000000015,80,-2821.270599998301,3224.2180880001256,4465.707747998301,-1241.4896599981753
7,1613.7839199999999,3224.2180880001256,94.84540000000015,70,5303.335299999453,3224.2180880001256,-3689.5513799994533,6913.769467999578
8,1639.9164559999992,3224.2180880001256,94.84540000000015,64,29851.51949999761,3224.2180880001256,-28211.60304399761,31435.821131997734
9,1505.79328,3224.2180880001256,94.84540000000015,52,13705.653200005181,3224.2180880001256,-12199.859920005181,15424.078008005306
10,1383.856516,3224.2180880001256,94.84540000000015,43,14222.792200006777,3224.2180880001256,-12838.935684006778,16063.153772006903
11,1282.7629920000004,3224.2180880001256,94.84540000000015,36,5750.971999996575,3224.2180880001256,-4468.209007996575,7692.4270959967
12,1275.195316,3224.2180880001256,94.84540000000015,33,15621.018399999011,3224.2180880001256,-14345.823083999012,17570.04117199914
13,1227.210652,3224.2180880001256,94.84540000000015,29,18833.208399998723,3224.2180880001256,-17605.99774799872,20830.215835998846
14,1284.919452,3224.2180880001256,94.84540000000015,28,37537.987799997674,3224.2180880001256,-36253.06834799767,39477.2864359978
15,1283.577316,3224.2180880001256,94.84540000000015,28,25325.16519999574,3224.2180880001256,-24041.58788399574,27265.805971995866
16,1200.067196,3224.2180880001256,94.84540000000015,24,37702.81739999633,3224.2180880001256,-36502.75020399633,39726.968291996454
17,1224.496916,3224.2180880001256,94.84540000000015,24,46061.466800000984,3224.2180880001256,-44836.96988400098,48061.187972001106
18,1045.528516,3224.2180880001256,94.84540000000015,19,-15984.758100001141,3224.2180880001256,17030.28661600114,-13806.068528001015
19,992.9047959999999,3224.2180880001256,94.84540000000015,17,-4992.131300001405,3224.2180880001256,5985.036096001405,-2760.8180080012794
20,1008.0431960000002,3224.2180880001256,94.84540000000015,17,6278.834499997087,3224.2180880001256,-5270.791303997086,8495.009391997211
